Date,Open,High,Low,Close,Adj Close,Volume
11/08/2021,4442.180176,4449.439941,4436.419922,4442.410156,4442.410156,3532560000
12/08/2021,4446.080078,4461.77002,4435.959961,4460.830078,4460.830078,3375310000
13/08/2021,4464.839844,4468.370117,4460.819824,4468,4468,3016470000
16/08/2021,4461.649902,4480.259766,4437.660156,4479.709961,4479.709961,3370640000
17/08/2021,4462.120117,4462.120117,4417.830078,4448.080078,4448.080078,3836960000
18/08/2021,4440.939941,4454.319824,4397.589844,4400.27002,4400.27002,3755590000
19/08/2021,4382.439941,4418.609863,4367.72998,4405.799805,4405.799805,4398410000
20/08/2021,4410.560059,4444.350098,4406.799805,4441.669922,4441.669922,3652610000
23/08/2021,4450.290039,4489.879883,4450.290039,4479.529785,4479.529785,3576530000
24/08/2021,4484.399902,4492.810059,4482.279785,4486.22998,4486.22998,3979220000
25/08/2021,4490.450195,4501.709961,4485.660156,4496.189941,4496.189941,3444700000
26/08/2021,4493.75,4495.899902,4468.990234,4470,4470,3263980000
27/08/2021,4474.100098,4513.330078,4474.100098,4509.370117,4509.370117,3331200000
30/08/2021,4513.759766,4537.359863,4513.759766,4528.790039,4528.790039,3168660000
31/08/2021,4529.75,4531.390137,4515.799805,4522.680176,4522.680176,4290710000
01/09/2021,4528.799805,4537.109863,4522.02002,4524.089844,4524.089844,4057340000
02/09/2021,4534.47998,4545.850098,4524.660156,4536.950195,4536.950195,3735990000
03/09/2021,4532.419922,4541.450195,4521.299805,4535.430176,4535.430176,3217530000
07/09/2021,4535.379883,4535.379883,4513,4520.029785,4520.029785,3822960000
08/09/2021,4518.089844,4521.790039,4493.950195,4514.069824,4514.069824,3750880000
09/09/2021,4513.02002,4529.899902,4492.069824,4493.279785,4493.279785,3735390000
10/09/2021,4506.919922,4520.470215,4457.660156,4458.580078,4458.580078,3623180000
13/09/2021,4474.810059,4492.990234,4445.700195,4468.72998,4468.72998,3914220000
14/09/2021,4479.330078,4485.680176,4435.459961,4443.049805,4443.049805,3670460000
15/09/2021,4447.490234,4486.870117,4438.370117,4480.700195,4480.700195,4032020000
16/09/2021,4477.089844,4485.870117,4443.799805,4473.75,4473.75,3984560000
17/09/2021,4469.740234,4471.52002,4427.759766,4432.990234,4432.990234,7289530000
20/09/2021,4402.950195,4402.950195,4305.910156,4357.72998,4357.72998,4898070000
21/09/2021,4374.450195,4394.870117,4347.959961,4354.189941,4354.189941,3920920000
22/09/2021,4367.430176,4416.75,4367.430176,4395.640137,4395.640137,3939170000
23/09/2021,4406.75,4465.399902,4406.75,4448.97998,4448.97998,3916350000
24/09/2021,4438.040039,4463.120117,4430.27002,4455.47998,4455.47998,3384290000
27/09/2021,4442.120117,4457.299805,4436.189941,4443.109863,4443.109863,4058650000
28/09/2021,4419.540039,4419.540039,4346.330078,4352.629883,4352.629883,4416550000
29/09/2021,4362.410156,4385.569824,4355.080078,4359.459961,4359.459961,3712660000
30/09/2021,4370.669922,4382.549805,4306.240234,4307.540039,4307.540039,4448140000
01/10/2021,4317.160156,4375.189941,4288.52002,4357.040039,4357.040039,4010370000
04/10/2021,4348.839844,4355.509766,4278.939941,4300.459961,4300.459961,4307870000
05/10/2021,4309.870117,4369.22998,4309.870117,4345.720215,4345.720215,3902890000
06/10/2021,4319.569824,4365.569824,4290.490234,4363.549805,4363.549805,4009630000
07/10/2021,4383.72998,4429.970215,4383.72998,4399.759766,4399.759766,3843740000
08/10/2021,4406.509766,4412.02002,4386.220215,4391.339844,4391.339844,3280160000
11/10/2021,4385.439941,4415.879883,4360.589844,4361.189941,4361.189941,3281970000
12/10/2021,4368.310059,4374.890137,4342.089844,4350.649902,4350.649902,3558450000
13/10/2021,4358.009766,4372.870117,4329.919922,4363.799805,4363.799805,3620070000
14/10/2021,4386.75,4439.72998,4386.75,4438.259766,4438.259766,3598280000
15/10/2021,4447.689941,4475.819824,4447.689941,4471.370117,4471.370117,3819380000
18/10/2021,4463.720215,4488.75,4447.470215,4486.459961,4486.459961,3662010000
19/10/2021,4497.339844,4520.399902,4496.410156,4519.629883,4519.629883,3459130000
20/10/2021,4524.419922,4540.870117,4524.399902,4536.189941,4536.189941,3670760000
21/10/2021,4532.240234,4551.439941,4526.890137,4549.779785,4549.779785,3822330000
22/10/2021,4546.120117,4559.669922,4524,4544.899902,4544.899902,3758220000
25/10/2021,4553.689941,4572.620117,4537.359863,4566.47998,4566.47998,3899400000
26/10/2021,4578.689941,4598.529785,4569.169922,4574.790039,4574.790039,3879740000
27/10/2021,4580.220215,4584.569824,4551.660156,4551.680176,4551.680176,4226050000
28/10/2021,4562.839844,4597.549805,4562.839844,4596.419922,4596.419922,4132950000
29/10/2021,4572.870117,4608.080078,4567.589844,4605.379883,4605.379883,4510200000
01/11/2021,4610.620117,4620.339844,4595.060059,4613.669922,4613.669922,3971540000
02/11/2021,4613.339844,4635.149902,4613.339844,4630.649902,4630.649902,3975250000
03/11/2021,4630.649902,4663.459961,4621.189941,4660.569824,4660.569824,4319660000
04/11/2021,4662.930176,4683,4662.589844,4680.060059,4680.060059,4462300000
05/11/2021,4699.259766,4718.5,4681.319824,4697.529785,4697.529785,4467180000
08/11/2021,4701.47998,4714.919922,4694.390137,4701.700195,4701.700195,4269710000
09/11/2021,4707.25,4708.529785,4670.870117,4685.25,4685.25,4117080000
10/11/2021,4670.259766,4684.850098,4630.859863,4646.709961,4646.709961,4503720000
11/11/2021,4659.390137,4664.549805,4648.310059,4649.27002,4649.27002,3926870000
12/11/2021,4655.240234,4688.470215,4650.77002,4682.850098,4682.850098,3728600000
15/11/2021,4689.299805,4697.419922,4672.859863,4682.799805,4682.799805,3488410000
16/11/2021,4679.419922,4714.950195,4679.419922,4700.899902,4700.899902,3972640000
17/11/2021,4701.5,4701.5,4684.410156,4688.669922,4688.669922,3969070000
18/11/2021,4700.720215,4708.799805,4672.779785,4704.540039,4704.540039,4226410000
19/11/2021,4708.439941,4717.75,4694.220215,4697.959961,4697.959961,4253180000
22/11/2021,4712,4743.830078,4682.169922,4682.939941,4682.939941,4441100000
23/11/2021,4678.47998,4699.390137,4652.660156,4690.700195,4690.700195,4277590000
24/11/2021,4675.779785,4702.870117,4659.890137,4701.459961,4701.459961,3418430000
26/11/2021,4664.629883,4664.629883,4585.430176,4594.620117,4594.620117,3517700000
29/11/2021,4628.75,4672.950195,4625.259766,4655.27002,4655.27002,4336410000
30/11/2021,4640.25,4646.02002,4560,4567,4567,6625990000
01/12/2021,4602.819824,4652.939941,4510.27002,4513.040039,4513.040039,5366730000
02/12/2021,4504.72998,4595.459961,4504.72998,4577.100098,4577.100098,5077180000
03/12/2021,4589.490234,4608.029785,4495.120117,4538.430176,4538.430176,5240070000
06/12/2021,4548.370117,4612.600098,4540.509766,4591.669922,4591.669922,4770800000
07/12/2021,4631.970215,4694.040039,4631.970215,4686.75,4686.75,4492400000
08/12/2021,4690.859863,4705.060059,4674.52002,4701.209961,4701.209961,4234600000
09/12/2021,4691,4695.259766,4665.97998,4667.450195,4667.450195,3903840000
10/12/2021,4687.640137,4713.569824,4670.240234,4712.02002,4712.02002,3870110000
13/12/2021,4710.299805,4710.299805,4667.600098,4668.970215,4668.970215,4397230000
14/12/2021,4642.990234,4660.470215,4606.52002,4634.089844,4634.089844,4485430000
15/12/2021,4636.459961,4712.600098,4611.220215,4709.850098,4709.850098,4910130000
16/12/2021,4719.129883,4731.990234,4651.890137,4668.669922,4668.669922,4829500000
17/12/2021,4652.5,4666.700195,4600.220215,4620.640137,4620.640137,7987090000
20/12/2021,4587.899902,4587.899902,4531.100098,4568.02002,4568.02002,4635700000
21/12/2021,4594.959961,4651.140137,4583.160156,4649.22998,4649.22998,4072430000
22/12/2021,4650.359863,4697.669922,4645.529785,4696.560059,4696.560059,3319610000
23/12/2021,4703.959961,4740.740234,4703.959961,4725.790039,4725.790039,2913040000
27/12/2021,4733.990234,4791.490234,4733.990234,4791.189941,4791.189941,2770290000
28/12/2021,4795.490234,4807.02002,4780.040039,4786.350098,4786.350098,2707920000
29/12/2021,4788.640137,4804.060059,4778.080078,4793.060059,4793.060059,2963310000
30/12/2021,4794.22998,4808.930176,4775.330078,4778.72998,4778.72998,3124950000
31/12/2021,4775.209961,4786.830078,4765.75,4766.180176,4766.180176,2677820000
03/01/2022,4778.140137,4796.640137,4758.169922,4796.560059,4796.560059,3831020000
04/01/2022,4804.509766,4818.620117,4774.27002,4793.540039,4793.540039,4683170000
05/01/2022,4787.990234,4797.700195,4699.439941,4700.580078,4700.580078,4887960000
06/01/2022,4693.390137,4725.009766,4671.259766,4696.049805,4696.049805,4295280000
07/01/2022,4697.660156,4707.950195,4662.740234,4677.029785,4677.029785,4181510000
10/01/2022,4655.339844,4673.02002,4582.240234,4670.290039,4670.290039,4511810000
11/01/2022,4669.140137,4714.129883,4638.27002,4713.069824,4713.069824,4101590000
12/01/2022,4728.589844,4748.830078,4706.709961,4726.350098,4726.350098,4048220000
13/01/2022,4733.560059,4744.129883,4650.290039,4659.029785,4659.029785,4251730000
14/01/2022,4637.990234,4665.129883,4614.75,4662.850098,4662.850098,4338490000
18/01/2022,4632.240234,4632.240234,4568.700195,4577.109863,4577.109863,4748700000
19/01/2022,4588.029785,4611.549805,4530.200195,4532.759766,4532.759766,4465740000
20/01/2022,4547.350098,4602.109863,4477.950195,4482.72998,4482.72998,4640870000
21/01/2022,4471.379883,4494.52002,4395.339844,4397.939941,4397.939941,5589100000
24/01/2022,4356.319824,4417.350098,4222.620117,4410.129883,4410.129883,6928110000
25/01/2022,4366.640137,4411.009766,4287.109863,4356.450195,4356.450195,5145050000
26/01/2022,4408.430176,4453.22998,4304.799805,4349.930176,4349.930176,5570640000
27/01/2022,4380.580078,4428.740234,4309.5,4326.509766,4326.509766,5214200000
28/01/2022,4336.189941,4432.720215,4292.459961,4431.850098,4431.850098,5031090000
31/01/2022,4431.790039,4516.890137,4414.02002,4515.549805,4515.549805,5098610000
01/02/2022,4519.569824,4550.490234,4483.529785,4546.540039,4546.540039,4816830000
02/02/2022,4566.390137,4595.310059,4544.319824,4589.379883,4589.379883,4481580000
03/02/2022,4535.410156,4542.879883,4470.390137,4477.439941,4477.439941,4401970000
04/02/2022,4482.790039,4539.660156,4451.5,4500.529785,4500.529785,4706290000
07/02/2022,4505.75,4521.859863,4471.470215,4483.870117,4483.870117,4228480000
08/02/2022,4480.02002,4531.319824,4465.399902,4521.540039,4521.540039,4459620000
09/02/2022,4547,4590.029785,4547,4587.180176,4587.180176,4524350000
10/02/2022,4553.240234,4588.919922,4484.310059,4504.080078,4504.080078,5314860000
11/02/2022,4506.27002,4526.330078,4401.410156,4418.640137,4418.640137,5251500000
14/02/2022,4412.609863,4426.220215,4364.839844,4401.669922,4401.669922,4600390000
15/02/2022,4429.279785,4472.77002,4429.279785,4471.069824,4471.069824,4430830000
16/02/2022,4455.75,4489.549805,4429.680176,4475.009766,4475.009766,4283640000
17/02/2022,4456.060059,4456.060059,4373.810059,4380.259766,4380.259766,4539420000
18/02/2022,4384.569824,4394.600098,4327.220215,4348.870117,4348.870117,4708060000
22/02/2022,4332.740234,4362.120117,4267.109863,4304.759766,4304.759766,5121900000
23/02/2022,4324.930176,4341.509766,4221.509766,4225.5,4225.5,4797430000
24/02/2022,4155.77002,4294.72998,4114.649902,4288.700195,4288.700195,6752130000
25/02/2022,4298.379883,4385.339844,4286.830078,4384.649902,4384.649902,5177060000
28/02/2022,4354.169922,4388.839844,4315.120117,4373.939941,4373.939941,6071370000
01/03/2022,4363.140137,4378.450195,4279.540039,4306.259766,4306.259766,5846230000
02/03/2022,4322.560059,4401.47998,4322.560059,4386.540039,4386.540039,5337870000
03/03/2022,4401.310059,4416.779785,4345.560059,4363.490234,4363.490234,5039890000
04/03/2022,4342.120117,4342.120117,4284.97998,4328.870117,4328.870117,5797380000
07/03/2022,4327.009766,4327.009766,4199.850098,4201.089844,4201.089844,6940470000
08/03/2022,4202.660156,4276.939941,4157.870117,4170.700195,4170.700195,7243120000
09/03/2022,4223.100098,4299.399902,4223.100098,4277.879883,4277.879883,5662670000
10/03/2022,4252.549805,4268.279785,4209.799805,4259.52002,4259.52002,4980830000
11/03/2022,4279.5,4291.009766,4200.490234,4204.310059,4204.310059,4938640000
14/03/2022,4202.75,4247.569824,4161.720215,4173.109863,4173.109863,5574920000
15/03/2022,4188.819824,4271.049805,4187.899902,4262.450195,4262.450195,5392470000
16/03/2022,4288.140137,4358.899902,4251.990234,4357.859863,4357.859863,6309750000
17/03/2022,4345.109863,4412.669922,4335.649902,4411.669922,4411.669922,4985090000
18/03/2022,4407.339844,4465.399902,4390.569824,4463.120117,4463.120117,8278430000
21/03/2022,4462.399902,4481.75,4424.299805,4461.180176,4461.180176,4869820000
22/03/2022,4469.100098,4522,4469.100098,4511.609863,4511.609863,4754840000
23/03/2022,4493.100098,4501.069824,4455.810059,4456.240234,4456.240234,4550670000
24/03/2022,4469.97998,4520.580078,4465.169922,4520.160156,4520.160156,4131390000
25/03/2022,4522.910156,4546.029785,4501.069824,4543.060059,4543.060059,4305020000
28/03/2022,4541.089844,4575.649902,4517.689941,4575.52002,4575.52002,4312260000
29/03/2022,4602.859863,4637.299805,4589.660156,4631.600098,4631.600098,5085910000
30/03/2022,4624.200195,4627.77002,4581.319824,4602.450195,4602.450195,4385570000
31/03/2022,4599.02002,4603.069824,4530.410156,4530.410156,4530.410156,4823020000
01/04/2022,4540.319824,4548.700195,4507.569824,4545.859863,4545.859863,4562940000
04/04/2022,4547.970215,4583.5,4539.209961,4582.640137,4582.640137,4547350000
05/04/2022,4572.450195,4593.450195,4514.169922,4525.120117,4525.120117,4800620000
06/04/2022,4494.169922,4503.939941,4450.040039,4481.149902,4481.149902,4986830000
07/04/2022,4474.649902,4521.160156,4450.299805,4500.209961,4500.209961,4821490000
08/04/2022,4494.149902,4520.410156,4474.600098,4488.279785,4488.279785,4083200000
11/04/2022,4462.640137,4464.350098,4408.379883,4412.529785,4412.529785,4266290000
12/04/2022,4437.589844,4471,4381.339844,4397.450195,4397.450195,4152090000
13/04/2022,4394.299805,4453.919922,4392.700195,4446.589844,4446.589844,3828150000
14/04/2022,4449.120117,4460.459961,4390.77002,4392.589844,4392.589844,4083090000
18/04/2022,4385.629883,4410.310059,4370.299805,4391.689941,4391.689941,3910490000
19/04/2022,4390.629883,4471.029785,4390.629883,4462.209961,4462.209961,4108120000
20/04/2022,4472.259766,4488.290039,4448.759766,4459.450195,4459.450195,4290450000
21/04/2022,4489.169922,4512.939941,4384.470215,4393.660156,4393.660156,4636890000
22/04/2022,4385.830078,4385.830078,4267.620117,4271.779785,4271.779785,4651940000
25/04/2022,4255.339844,4299.02002,4200.819824,4296.120117,4296.120117,5240040000
26/04/2022,4278.140137,4278.140137,4175.040039,4175.200195,4175.200195,4689970000
27/04/2022,4186.52002,4240.709961,4162.899902,4183.959961,4183.959961,4769680000
28/04/2022,4222.580078,4308.450195,4188.629883,4287.5,4287.5,4854180000
29/04/2022,4253.75,4269.680176,4124.279785,4131.930176,4131.930176,5084030000
02/05/2022,4130.609863,4169.810059,4062.51001,4155.379883,4155.379883,5163790000
03/05/2022,4159.779785,4200.100098,4147.080078,4175.47998,4175.47998,4582050000
04/05/2022,4181.180176,4307.660156,4148.910156,4300.169922,4300.169922,5136360000
05/05/2022,4270.430176,4270.430176,4106.009766,4146.870117,4146.870117,5077030000
06/05/2022,4128.169922,4157.689941,4067.909912,4123.339844,4123.339844,5116940000
09/05/2022,4081.27002,4081.27002,3975.47998,3991.23999,3991.23999,5954520000
10/05/2022,4035.179932,4068.820068,3958.169922,4001.050049,4001.050049,5885820000
11/05/2022,3990.080078,4049.090088,3928.820068,3935.179932,3935.179932,5816140000
12/05/2022,3903.949951,3964.800049,3858.870117,3930.080078,3930.080078,6286450000
13/05/2022,3963.899902,4038.879883,3963.899902,4023.889893,4023.889893,5183340000
16/05/2022,4013.02002,4046.459961,3983.98999,4008.01001,4008.01001,4415030000
17/05/2022,4052,4090.719971,4033.929932,4088.850098,4088.850098,4841410000
18/05/2022,4051.97998,4051.97998,3911.909912,3923.679932,3923.679932,5103220000
19/05/2022,3899,3945.959961,3876.580078,3900.790039,3900.790039,5113550000
20/05/2022,3927.76001,3943.419922,3810.320068,3901.360107,3901.360107,5130730000
23/05/2022,3919.419922,3981.879883,3909.040039,3973.75,3973.75,4420030000
24/05/2022,3942.939941,3955.679932,3875.129883,3941.47998,3941.47998,4923190000
25/05/2022,3929.590088,3999.330078,3925.030029,3978.72998,3978.72998,4802560000
26/05/2022,3984.600098,4075.139893,3984.600098,4057.840088,4057.840088,4709970000
27/05/2022,4077.429932,4158.490234,4077.429932,4158.240234,4158.240234,4375620000
31/05/2022,4151.089844,4168.339844,4104.879883,4132.149902,4132.149902,6822640000
01/06/2022,4149.779785,4166.540039,4073.850098,4101.22998,4101.22998,4531800000
02/06/2022,4095.409912,4177.509766,4074.370117,4176.819824,4176.819824,4405790000
03/06/2022,4137.569824,4142.669922,4098.669922,4108.540039,4108.540039,3711110000
06/06/2022,4134.720215,4168.779785,4109.180176,4121.430176,4121.430176,4332700000
07/06/2022,4096.470215,4164.859863,4080.189941,4160.680176,4160.680176,4248210000
08/06/2022,4147.120117,4160.140137,4107.200195,4115.77002,4115.77002,4159470000
09/06/2022,4101.649902,4119.100098,4017.169922,4017.820068,4017.820068,4134170000
10/06/2022,3974.389893,3974.389893,3900.159912,3900.860107,3900.860107,4889640000
13/06/2022,3838.149902,3838.149902,3734.300049,3749.629883,3749.629883,5636890000
14/06/2022,3763.52002,3778.179932,3705.679932,3735.47998,3735.47998,5153890000
15/06/2022,3764.050049,3837.560059,3722.300049,3789.98999,3789.98999,5530480000
16/06/2022,3728.179932,3728.179932,3639.77002,3666.77002,3666.77002,5644930000
17/06/2022,3665.899902,3707.709961,3636.870117,3674.840088,3674.840088,8520740000
21/06/2022,3715.310059,3779.649902,3715.310059,3764.790039,3764.790039,5292260000
22/06/2022,3733.889893,3801.790039,3717.689941,3759.889893,3759.889893,5058990000
23/06/2022,3774.709961,3802.580078,3743.52002,3795.72998,3795.72998,5098640000
24/06/2022,3821.75,3913.649902,3821.75,3911.73999,3911.73999,8120260000
27/06/2022,3920.76001,3927.719971,3889.659912,3900.110107,3900.110107,4325310000
28/06/2022,3913,3945.860107,3820.139893,3821.550049,3821.550049,4270120000
29/06/2022,3825.090088,3836.5,3799.02002,3818.830078,3818.830078,4211240000
30/06/2022,3785.98999,3818.98999,3738.669922,3785.379883,3785.379883,4840070000
01/07/2022,3781,3829.820068,3752.100098,3825.330078,3825.330078,4046950000
05/07/2022,3792.610107,3832.189941,3742.060059,3831.389893,3831.389893,5076590000
06/07/2022,3831.97998,3870.909912,3809.370117,3845.080078,3845.080078,4417720000
